

03232710,政管实践与调研,任选,2.0,沈体雁(教授),1,政府管理学院,公共管理类,17,3~4周 每周周一2~3节<br />,20 / 11,该课程以实习调研为主，开课周期为7月15日-28日，具体参见教学大纲安排，讲座培训等课程均安排政管501室。, 加入选课计划,
01834040,中东政治与文化传播,任选,2.0,陆地(教授) 马为公,1,新闻与传播学院,, ,1~2周 每周周一2~4节 二教404<br />1~2周 每周周二2~4节 二教404<br />1~2周 每周周三2~4节 二教404<br />1~2周 每周周四2~4节 二教404<br />1~2周 每周周五2~4节 二教404<br />,56 / 0,, 加入选课计划,
01139700,癌发生的分子和细胞学机制,任选,2.0,赖志春 张文霞(副教授),1,生命科学学院,, ,1~3周 每周周一3~11节 二教414<br />1~3周 每周周二3~11节 二教414<br />1~3周 每周周三3~11节 二教414<br />1~3周 每周周四3~11节 二教414<br />1~3周 每周周五3~11节 二教414<br />,40 / 4,taught in English 7月4日-19日上课, 加入选课计划,
00437170,公共物理学,任选,2.0,王晓钢,1,物理学院,, ,1~4周 每周周一3~4节 二教316<br />1~4周 每周周二3~4节 二教316<br />1~4周 每周周三3~4节 二教316<br />1~4周 每周周四3~4节 二教316<br />,42 / 12,论文, 加入选课计划,
00432206,量子力学专题,任选,2.0,B. Rosenstein,1,物理学院,, ,1~4周 每周周一3~4节 二教505<br />1~4周 每周周二3~4节 二教505<br />1~4周 每周周三3~4节 二教505<br />1~4周 每周周四3~4节 二教505<br />1~4周 每周周五3~4节 二教505<br />,35 / 4,平时成绩+口试；1-3周+第4周周一上课, 加入选课计划,
02131430,美国史通论,任选,2.0,王希(教授),1,历史学系,,16,1~4周 每周周一3~4节 二教205<br />1~4周 每周周二3~4节 二教205<br />1~4周 每周周三3~4节 二教205<br />1~4周 每周周四3~4节 二教205<br />1~4周 每周周五3~4节 二教205<br />,150 / 99,7月23日上午笔试, 加入选课计划,
00333134,细胞和分子系统生理学,任选,2.5,罗佳蕾 Manu Platt,1,工学院,生物医学工程, ,0~4周 每周周一3~4节 <br />0~4周 每周周二3~4节 <br />0~4周 每周周三3~4节 <br />0~4周 每周周四3~4节<br />,20 / 0,面向GT项目交流学生及生医系本科生 --补录, 加入选课计划,
00137250,分子与材料科学中的学习与建模,任选,2.0,鄂维南,1,数学科学学院,, ,1~4周 每周周一5~8节 二教420<br />1~4周 每周周三5~8节 二教420<br />,35 / 4,本校研究生免费, 加入选课计划,
04833730,集成电路的物理设计实验,任选,2.0,贾嵩(副教授),1,信息科学技术学院,, ,1~2周 每周周一5~8节 <br />1~2周 每周周二5~8节 <br />1~2周 每周周三5~8节 <br />1~2周 每周周四5~8节 <br />1~2周 每周周五5~8节<br />,14 / 0,理科2号楼2623实验室, 加入选课计划,
04834160,前沿科学研究实用方法,任选,2.0,杨玉超(助理教授),1,信息科学技术学院,, ,4~5周 每周周一5~8节 三教104<br />4~5周 每周周二5~8节 三教104<br />4~5周 每周周三5~8节 三教104<br />4~5周 每周周四5~8节 三教104<br />4~5周 每周周五5~8节 三教104<br />,50 / 10,与Nature出版集团资深编辑Michael Lee博士合上；taught in English, 加入选课计划,
03130471,社会问题与社会政策,任选,2.0,高翔(副教授),1,社会学系,, ,1~2周 每周周一5~8节 三教104<br />1~2周 每周周二5~8节 三教104<br />1~2周 每周周四5~8节 三教104<br />1~2周 每周周五5~8节 三教104<br />,20 / 13,, 加入选课计划,
04831950,生物特征识别,任选,2.0,李文新(教授),1,信息科学技术学院,, ,1~2周 每周周一5~8节 二教402<br />1~2周 每周周二5~8节 二教402<br />1~2周 每周周三5~8节 二教402<br />1~2周 每周周四5~8节 二教402<br />1~2周 每周周五5~8节 二教402<br />,56 / 14,与香港理工大学张大鹏教授合开, 加入选课计划,
00333135,生物医学工程特殊问题,任选,2.5,罗佳蕾 Cheng Zhu,1,工学院,生物医学工程, ,0~4周 每周周一5~6节 <br />0~4周 每周周二5~6节 <br />0~4周 每周周三5~6节 <br />0~4周 每周周四5~6节<br />,20 / 0,面向GT项目交流学生及生医系本科生 --补录, 加入选课计划,
02432280,世界难民问题与难民政策,任选,3.0,王联(教授),1,国际关系学院,国际政治, ,1~5周 每周周一5~8节 二教211<br />1~5周 每周周二5~8节 二教211<br />1~5周 每周周三5~8节 二教211<br />,70 / 10,7月29日考试, 加入选课计划,
01834110,数据新闻,任选,2.0,叶韦明 王洪喆(助理教授),1,新闻与传播学院,, ,3~4周 每周周一5~7节 三教203<br />3~4周 每周周二5~7节 三教203<br />3~4周 每周周三5~7节 三教203<br />3~4周 每周周四5~7节 三教203<br />3~4周 每周周五5~7节 三教203<br />,70 / 3,, 加入选课计划,
04834180,芯片设计与制造虚拟仿真,任选,2.0,王润声(副教授),1,信息科学技术学院,, ,3~4周 每周周一5~8节 三教304<br />3~4周 每周周二5~8节 三教304<br />3~4周 每周周三5~8节 三教304<br />3~4周 每周周四5~8节 三教304<br />3~4周 每周周五5~8节 三教304<br />,35 / 6,与业界专家合上, 加入选课计划,
